-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,-1,-1,-1,-1,-1,-1,-1,90,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,25,25,25,25,25,90,25,25,90,90,90,90,90,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,2,2,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,-1,-1,-1,-1,-1,-1,90,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,2,2,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,-1,-1,-1,-1,-1,90,90,25,25,25,90,90,90,90,90,90,90,90,90,90,90,90,90,90,25,25,90,25,25,90,25,25,25,25,25,90,25,25,25,25,25,25,25,90,90,90,90,90,90,90,90,90,90,25,25,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,-1,-1,-1,-1,90,90,25,25,25,90,90,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,25,25,90,90,90,90,90,90,90,90,90,25,25,90,90,90,90,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,-1,-1,-1,90,90,25,25,25,90,90,-1,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,90,90,90,90,90,90,90,90,90,25,25,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,-1,-1,90,90,25,25,25,90,90,-1,-1,90,90,90,90,90,90,90,25,25,90,25,25,90,90,90,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,2,2,25,25,25,25,25,25,25,25,25,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,-1,90,90,25,25,25,90,90,-1,-1,-1,90,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,90,25,25,90,90,90,90,90,90,90,90,90,25,25,90,2,2,25,25,25,25,25,25,25,25,25,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,90,90,25,25,25,90,90,-1,-1,-1,-1,90,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,90,25,25,90,25,25,90,90,90,90,90,90,90,90,90,90,90,90,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,25,90,90,-1,-1,-1,-1,-1,90,25,25,90,90,90,90,25,25,90,90,90,90,90,90,90,90,90,90,25,25,25,25,25,25,25,90,25,25,90,25,25,90,-1,-1,-1,90,25,25,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,90,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,90,25,25,90,25,25,90,25,25,90,25,25,25,25,25,90,90,90,90,90,90,25,25,90,25,25,90,-1,-1,-1,90,25,25,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,90,90,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,90,25,25,90,25,25,90,25,25,90,25,25,25,25,25,90,90,90,90,90,90,25,25,90,25,25,90,90,90,90,90,25,25,90,90,90,90,90,90,90,90,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,90,90,90,90,90,90,90,90,90,90,25,25,90,90,90,90,25,25,90,25,25,90,25,25,90,25,25,90,90,90,25,25,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,2,2,90,-1,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,-1,90,25,25,90,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,90,2,2,90,-1,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,-1,90,25,25,90,25,25,90,25,25,90,90,90,90,90,90,90,90,25,25,90,25,25,90,-1,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,90,90,90,90,90,90,25,25,90,25,25,90,-1,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,-1,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,90,90,90,90,25,25,25,90,90,90,90,90,2,2,90,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,-1,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,-1,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,2,2,90,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,90,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,-1,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,90,90,90,25,25,90,25,25,90,90,90,90,90,90,90,25,25,25,25,25,25,25,90,25,25,90,90,90,90,90,90,90,90,25,25,90,90,90,90,25,25,90,90,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,25,25,90,25,25,90,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,90,25,25,90,-1,-1,-1,90,25,25,25,25,25,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,25,25,90,25,25,90,90,90,90,90,90,90,90,90,90,90,90,25,25,90,25,25,90,25,25,90,-1,-1,-1,90,25,25,25,25,25,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,25,25,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,90,-1,90,90,90,90,25,25,90,25,25,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,25,25,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,90,-1,90,25,25,25,25,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,25,25,90,25,25,90,25,25,90,90,90,90,90,90,90,25,25,90,-1,90,25,25,25,25,25,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,90,25,25,90,-1,90,25,25,90,90,90,90,90,90,90,90,90,90,90,25,25,90,90,90,90,90,90,90,90,90,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,90,25,25,90,-1,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,25,90,2,2,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,25,25,90,25,25,90,90,90,90,90,90,90,25,25,90,25,25,90,-1,90,25,25,90,25,25,90,25,25,25,25,25,25,25,25,25,90,2,2,25,25,25,25,25,25,25,25,90
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,25,25,25,25,25,25,25,90,25,25,25,90,25,25,25,90,25,25,25,90,25,25,90,25,25,25,25,25,25,25,25,25,25,25,90,25,25,90,90,90,25,25,90,25,25,90,25,25,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
